date,text,sentiment score
2008-12-05 14:50:32+00:00,Amazon has done something improbable: it features direct competitors on its own site.,-0.615679
2008-12-05 15:47:06+00:00,"The market moved higher in the afternoon, led by financial stocks, as Wall Street looked past the worst job losses since 1974.",-0.775538
2008-12-05 16:14:34+00:00,"For several decades this serene neighborhood in southeastern Queens was a bastion for some of New York’s most famous African-Americans, and today you don’t have to look far to see the neighborhood pride.",0.579662
2008-12-05 17:04:12+00:00,"A roundup of cooking titles, from an appreciation of fat to traditional holiday fare.",0.0
2008-12-05 17:09:56+00:00,"As residential sales have softened in the city and throughout the region, many developments are offering rent-to-own options.",-0.804768
2008-12-05 17:49:25+00:00,From hand-colored photographs of the holy land to paintings of outer space commissioned by NASA.,0.0
2008-12-05 18:32:38+00:00,"Seven day-in-the-life chapters, each focusing on a different facet of the contemporary art world and its globe-trotting Prada-clad tribe.",0.953794
2008-12-05 19:55:52+00:00,This may turn out to be the buying opportunity of a lifetime for those who can qualify for a mortgage.,0.512795
2008-12-05 23:23:14+00:00,"Burdened by debt and a steep slide in advertising, McClatchy is said to have approached potential buyers for The Miami Herald.",-0.855642
2008-12-05 23:44:00+00:00,"An accident stole her sense of smell. Then, one Sunday, a signature New York aroma rising from an oven told her she was healed.",-0.661986
2008-12-06 00:12:55+00:00,"Banks have certainly fallen on hard times, but perhaps not quite as hard as a lot of people think.",-0.959332
2008-12-06 01:00:42+00:00,"The first plane will not be delivered until 2010 at the earliest, nearly two years behind the original schedule, executives said.",0.0
2008-12-06 01:22:28+00:00,How much should General Electric’s financial services unit have in reserve to weather the credit crisis?,0.0
2008-12-06 01:58:12+00:00,"During the current downdraft, diversification has not shielded many investors. But over time, the strategy at the very least can reduce losses.",-0.751333
2008-12-06 02:28:53+00:00,"Hoping to lure travelers as the economy slumps, a resort chain in the Caribbean is offering to trade rooms for depressed stock.",-0.96937
2008-12-06 02:43:50+00:00,"The report overlooked the gray area of the labor market — those not having a job and not looking for one, but interested in working.",0.434426
2008-12-06 05:31:27+00:00,"In these hard times, an idea that had considerable currency in the Great Depression — reducing hours and pay instead of jobs — should be considered.",-0.729378
2008-12-06 20:38:39+00:00,"Lured by profits during the housing boom, credit-rating agencies overlooked the risk of mortgage debt, critics say.",-0.816036
2008-12-06 20:48:21+00:00,"With the easy money long gone from Wall Street, private equity titans like Leon Black ponder what’s next.",0.55552
2008-12-06 20:56:21+00:00,"To make the most of a bleak holiday season, Best Buy is stressing big promotions and novel customer service.",0.942925
2008-12-06 20:59:43+00:00,Anxiety can discourage exploratory activity and risk-taking — and prolong a financial downturn.,-0.921277
2008-12-06 21:50:44+00:00,Some say Wall Street was treated better than Detroit. Not so simple.,-0.849646
2008-12-07 23:06:57+00:00,The Kremlin is exploiting the economic crisis to establish more control over industries that it has long coveted.,-0.556169
2008-12-08 00:23:00+00:00,Supporters of the Big Three bailout contend that Lehman Brothers’ failure shows that there can be unanticipated consequences of allowing a major company to go under.,-0.777852
2008-12-08 01:54:09+00:00,The first recession in luxury-goods sales in nearly 20 years has forced companies like Bulgari to economize.,-0.675817
2008-12-08 02:10:15+00:00,"The economic downturn has decimated the market for recycled materials, leaving more headed for landfills.",-0.973879
2008-12-08 02:36:54+00:00,"As U.S. Sugar considered a bid by Florida to buy it in an Everglades restoration project, a family-owned agricultural concern made a rival offer.",0.0
2008-12-08 08:20:53+00:00,"Wall Street extended a global rally amid redoubled efforts to try to revive the economy, including signs that the government will bail out Detroit’s troubled automakers.",0.0
2008-12-08 16:23:02+00:00,"Despite the usual trend during recessions, the number of people taking the test for graduate school admissions is likely to fall this year, The Chronicle of Higher Education reports.",-0.571288
2008-12-08 17:52:48+00:00,A $15 billion government rescue of the U.S. automobile industry would be directed by Bush appointees and impose expansive oversight.,-0.471124
2008-12-08 18:03:04+00:00,James Keyes says that what he learned running 7-Eleven could change the neighborhood video store.,0.0
2008-12-08 20:31:12+00:00,The bank told employees in a memo that its top three executives will not take bonuses this year and that it will introduce clawbacks to all employees’ bonuses.,0.700238
2008-12-08 22:16:05+00:00,"“Murnau, Borzage and Fox” brings together a rich selection of films by two of the most important filmmakers in the history of the medium.",0.99459
2008-12-08 22:20:52+00:00,"As the financial crisis mutes into an economic one, we may see a lot of cases where prices that seemed reasonable now seem totally ridiculous.",-0.967478
2008-12-09 02:03:53+00:00,Cautious venture capitalists are shying away from start-ups that depend on advertising for revenue.,-0.817377
2008-12-09 02:25:03+00:00,"Morgan Stanley is attaching a string to its annual bonuses, one that would enable the bank to yank some money back from its employees.",0.586905
2008-12-09 05:28:47+00:00,The United States Sugar Corporation said its board approved a contract to sell its land to the state of Florida for $1.34 billion.,0.0
2008-12-09 10:20:34+00:00,"In troubled times, making an investment that offers security but no gain is tantamount to coming out ahead.",-0.476307
2008-12-09 22:37:00+00:00,"Performance-related pay was at the core of the meltdown. John Thain, the chief executive of Merrill Lynch, was right to request not to receive a bonus.",0.0
2008-12-10 05:03:52+00:00,The lone Republican on a Congressional panel overseeing the $700 billion financial rescue plan has voted against its first advisory report.,-0.501504
2008-12-10 12:31:53+00:00,"Global demand for Chinese products is vanishing as the financial crisis slows trade, one economist says.",0.0
2008-12-10 19:27:21+00:00,"Once again, a search for the best digital cameras that cost less than $300. And the winners are . . .",0.525284
2008-12-11 01:29:55+00:00,"The $50 billion takeover ended late Wednesday night, bringing the recent era of blockbuster corporate buyouts to an end.",0.44702
2008-12-11 05:01:40+00:00,"President Roosevelt said yesterday that he was considering libel actions against newspapers, particularly The New York World published by Joseph Pulitzer, for its “accusations of impropriety on his part” in the purchase of the Panama Canal. “It ha...",0.949684
2008-12-11 10:35:41+00:00,Stocks fell Thursday as investors were hit by a series of bleak economic reports that signaled further problems for exports and the labor market.,-0.907721
2008-12-11 13:53:51+00:00,"The deficit, which hit a record high with China, was $57.2 billion, 1.1 percent higher than in September.",0.293166
2008-12-11 22:27:18+00:00,"Jonas Wood at Anton Kern, Alice Trumbull Mason at Washburn, Rirkrit Tiravanija at JG Reads and more.",0.0
2008-12-11 23:32:19+00:00,Charges say the scheme engineered by Bernard L. Madoff caused $50 billion in losses.,-0.84223
2008-12-11 23:38:28+00:00,"Hybrid critics have long said that battery replacement would wipe out savings on gasoline, but the issue is fading as a concern.",-0.915564
2008-12-12 01:13:34+00:00,"Athens, N.Y., has more than 300 buildings on national and state historic registers and has the feel of a living museum of American architecture.",0.0
2008-12-12 02:27:48+00:00,Companies whose pension funds suffered big losses this year will not have to replenish the money quickly under a relief measure that flew through the Senate.,-0.868668
2008-12-12 05:29:22+00:00,"In New Jersey, politically difficult policies — such as reducing payments to pension funds and increasing turnpike tolls — are necessary or the state will never dig out of its debt.",-0.72984
2008-12-12 06:00:26+00:00,"After opening sharply lower, Wall Street recovered on assurances from federal officials that a financial solution for the automakers would be reached.",0.0
2008-12-12 08:35:18+00:00,The Bush administration said it would consider dipping into the $700 billion rescue fund to help automakers.,0.791438
2008-12-12 13:53:52+00:00,Reaction the day after Republicans turn back a car industry bailout plan.,0.0
2008-12-12 13:53:52+00:00,Reaction the day after Republicans turn back a car industry bailout plan.,0.0
2008-12-12 13:56:18+00:00,"The decline in retail spending, the fifth consecutive monthly drop, showed a stretch of weakness never before seen on the government’s retail sales records.",-0.867292
2008-12-12 17:25:33+00:00,"The sweeping $250 billion package was intended to create jobs, increase business loans and help laid-off workers.",0.286598
2008-12-12 18:13:03+00:00,"The director Bryan Singer switches from superheroes to a real-life hero, but the scope stays big.",0.728555
2008-12-12 20:02:55+00:00,"Endowments are dropping and pledges are dipping, so museums are becoming thrifty with nips and tucks.",0.0
2008-12-12 20:05:39+00:00,"Klaff’s, one of the Northeast’s largest independently owned home design stores, will be opening at a new Central Park Avenue location this spring.",0.0
2008-12-12 20:37:04+00:00,"As public and private support suffers, museums, galleries and performance groups rely on their wits.",-0.870145
2008-12-12 22:00:30+00:00,A number of young New Yorkers who want to live alone but cannot afford it have settled on just that sort of compromise: renting a room and sharing facilities like kitchens and bathrooms with neighbors.,0.653446
2008-12-12 22:04:30+00:00,"Troy Segal and Ron Spivak’s spacious, sunny apartment is an embodiment of their separate and shared passions.",0.892664
2008-12-12 22:06:26+00:00,"Ben Phillips and his girlfriend, Erin Crandall, found an apartment in the new A Building in the East Village that had enough outdoor space for a hammock.",0.0
2008-12-12 23:20:39+00:00,"Colleen McDonald, the president of Holiday Dealership who oversees three dealerships in suburban Detroit, stayed up late Thursday night watching C-SPAN as the Senate denied the $14 billion bridge loan to two of the Big Three cars her dealerships s...",-0.609154
2008-12-12 23:32:59+00:00,An adviser to the rich recommends four strategies that the wealthy (and even the less than wealthy) can use to better manage their financial and emotional lives.,0.921766
2008-12-13 01:46:32+00:00,"As perennial hostages to budget-making, most public services are captive to the current fiscal crisis. Not so for the city’s fastest growing expense: pension funds.",-0.798988
2008-12-13 03:07:28+00:00,"In October 2001 the U.S. Treasury designated Yassin Kadi a terrorist supporter, accusing him of funneling money to Osama bin Laden and Al Qaeda.",-0.767561
2008-12-13 03:16:17+00:00,"Grocery stores are finding private-label brands, whether generic or premium quality, increasingly profitable.",0.597631
2008-12-13 03:22:36+00:00,The case against Bernard L. Madoff is generating a heated discussion of how the sordid drama will affect hedge funds.,-0.69408
2008-12-13 03:39:21+00:00,"This year, the week between Christmas and New Year, a week that is usually just carefree and unproductive, is likely to be positively dead. ",-0.536409
2008-12-13 03:54:48+00:00,"Questions are swirling about whether Bernard L. Madoff acted alone and why his suspected con game, in which billions were lost, was not uncovered sooner.",-0.920315
2008-12-13 06:21:08+00:00,Shaun Donovan has been heading New York City’s Department of Housing Preservation and Development.,0.0
2008-12-13 17:02:51+00:00,Many ministers have jettisoned their standard sermons to preach instead about the economic downturn.,-0.412796
2008-12-13 20:50:37+00:00,Harvey R. Miller has been consumed by the largest corporate liquidation in U.S. history.,0.0
2008-12-13 20:59:47+00:00,"A mix of fear, loathing and fatalism as the conclusion of the competitive surfing season at the Pipeline Masters on Oahu collides with the holiday shopping season.",-0.659023
2008-12-13 21:06:12+00:00,"Nascar, which relies on corporate sponsorships more than other sports, is particularly vulnerable in an economic crisis.",-0.92378
2008-12-13 21:31:07+00:00,"If the new president had a target of full employment, and if Americans believed that he could reach it, the confidence problem could be quickly solved.",0.75181
2008-12-13 21:33:10+00:00,Many middle-of-the-road bond mutual funds that seemed to promise stable returns in a difficult market have recently taken gut-wrenching plunges.,0.756265
2008-12-13 21:48:15+00:00,"The Federal Trade Commission once feared Whole Foods would dominate the market for organics. Now, that looks unlikely.",-0.820923
2008-12-13 22:12:13+00:00,"Amid the deepening credit crisis and Wall Street’s meltdown, the REIT market is poised to end 2008 with big losses.",-0.961961
2008-12-14 22:53:01+00:00,“Panic” carries the cautionary message that the wisdom brought by a financial collapse is wisdom that rarely sticks.,-0.485268
2008-12-15 00:32:53+00:00,Apartment dwellers who are suddenly cash-conscious are thinking twice about how much they can afford to give this year.,-0.734141
2008-12-15 01:05:42+00:00,"The more investors who may have lost their shirts in Bernard Madoff’s investment company learn, the madder they’ll become and the more likely they’ll try to get even.",-0.627432
2008-12-15 01:23:02+00:00,"One of Wall Street’s top firms is expected to post a loss this week, and some wonder if it can ever recapture its former glory.",-0.396262
2008-12-15 01:38:44+00:00,"Many investors are fleeing hedge funds and using the cash to cover losses on their other investments, leaving money managers struggling to cope with the rush.",-0.942807
2008-12-15 01:52:34+00:00,Dean Singleton gambled his company on California -- where the crash in housing has hit newspapers especially hard -- just as the bottom was about to fall out for newspapers.,-0.660611
2008-12-15 03:06:35+00:00,"Bernard L. Madoff’s offices in Midtown Manhattan are now an occupied zone, as investigators piece together an alleged Ponzi scheme worth billions of dollars.",-0.708046
2008-12-15 04:16:17+00:00,A key measure of business sentiment released on Monday foreshadowed more bad news ahead for the Japanese economy.,-0.923299
2008-12-15 09:00:10+00:00,Stocks ended lower on reports that industrial production continued to slide in the last months of the year.,0.0
2008-12-15 15:18:37+00:00,"<p class=""centered""> </p> <p align=""center""><img src=""http://graphics8.nytimes.com/images/blogs/themoment/posts/121208ramble.jpg"" alt="""" /></p> <span class=""caption"">(Bauer Hockey)</span> <em>The Digital Ramble explores aesthetic topics through ma...",0.0
2008-12-15 18:23:30+00:00,"Winter squash can seem daunting to work with, but it’s worth the effort. This savory pale orange potage makes a comforting winter meal.",0.860192
2008-12-16 01:52:58+00:00,"It is too soon to gauge the true psychiatric consequences of the economic debacle, but the crisis is leaving its mark on individuals.",-0.844057
2008-12-16 02:38:25+00:00,Is global warming a pollution problem or a technology problem?,-0.911455
2008-12-16 02:50:19+00:00,"Michael S. Dell’s weariness toward questions about what has gone wrong at his company, once the world’s largest PC vendor, is understandable.",-0.533071
2008-12-16 04:04:29+00:00,The chief executive of National Lampoon was charged with conspiracy and securities fraud in what prosecutors called an attempt to raise the company’s stock value artificially.,-0.813357
2008-12-16 09:06:02+00:00,Stock prices climbed across the board as investors cheered the Fed’s dramatic attempt to help revive the economy.,0.318819
2008-12-16 14:57:25+00:00,The government has vowed to fight a court decision that would subject to a shareholder vote its plan to sell Fortis to BNP Paribas.,-0.508191
2008-12-16 16:12:49+00:00,The first losing quarter since Goldman went public in 1999 showed that even some of Wall Street’s most skilled operators have been hurt by the global turmoil.,-0.956924
2008-12-16 17:42:21+00:00,Mutual funds are the building blocks of your investment portfolio.,0.0
2008-12-16 17:45:39+00:00,"Exchange-traded funds, also known as E.T.F.’s, have surged in popularity in recent years, and the number and types of products have proliferated.",0.0
2008-12-16 18:04:23+00:00,Goldman Sachs is known on Wall Street for paying its workers particularly well. But the firm's legendary largess took a hit this year. Goldman's latest earnings results show that it set aside $10.9 billion for compensation and benefits in the late...,0.464503
2008-12-17 02:56:26+00:00,"The News Corporation announced that it would move its stock listing from the New York Stock Exchange to the Nasdaq stock market, effective on Dec. 29.",0.819101
2008-12-17 09:53:43+00:00,Investors with an appetite for safety pushed Treasury prices even higher as they faced the prospect of zero-percent interest rates for the foreseeable future.,0.301471
2008-12-17 14:30:24+00:00,"Revenues in every corner of the bank fell, even when compared to last quarter, showing a deteriorating environment that cut across businesses.",-0.748374
2008-12-17 18:59:43+00:00,No. 6 is a place where you can explore new silhouettes and push your wardrobe boundaries without being impractical.,0.860772
2008-12-17 19:09:28+00:00,The problem appeared to be with the computers that delivered trading information to brokerage houses and news organizations.,0.0
2008-12-17 20:08:42+00:00,"(Photo: John Kenneth Galbraith in 2002, at age 93 (Tom Fitzsimmons/JFK School Government via Associated Press)) When Milton Friedman's stock is high, John Kenneth Galbraith's is low, and vice versa. These past few months, as the federal government...",0.0
2008-12-17 21:49:28+00:00,The fourth annual Pogie Awards give a tip of the hat to the best consumer tech ideas of 2008.,0.0
2008-12-18 01:12:48+00:00,"Without a sympathetic government in power to protect him, the former prime minister, Thaksin Shinawatra, has become more vulnerable to the workings of institutions he once commanded.",0.752115
2008-12-18 01:29:38+00:00,The bank closed out one of its most wrenching fiscal years ever with a $2.36 billion quarterly loss and downbeat forecasts for the year ahead.,-0.708426
2008-12-18 01:50:50+00:00,Steven P. Jobs has turned Apple into a technology powerhouse — twice. But how much is he worth to the company?,0.513933
2008-12-18 02:23:08+00:00,"Over the last 20 years, Bernard L. Madoff alternately wowed and angered top policy makers at the Securities and Exchange Commission.",0.371616
2008-12-18 02:48:58+00:00,"As regulators sift through the financial rubble, there are questions about the role of lavish bonuses in the debacle.",-0.642381
2008-12-18 04:12:24+00:00,A Brooklyn man's plans to travel fell apart after he lost his job as a baggage handler.,-0.758341
2008-12-18 13:31:32+00:00,"Oil prices fell to their lowest levels in more than four years, even after OPEC said it would cut production.",-0.940179
2008-12-18 17:58:47+00:00,The combination of Panasonic and Sanyo would create Japan’s No. 2 electronics manufacturer in a deal worth at least $6.5 billion.,0.768593
2008-12-18 18:49:35+00:00,"With its value cut in half over the past three months, Adobe may finally prove attractive enough for potential suitors.",0.955566
2008-12-18 19:50:12+00:00,"The Nicholas Brawer gallery, with its industrial antiques, looks something like a set from the 1968 film “2001: A Space Odyssey.”",0.75603
2008-12-18 20:32:41+00:00,"In a Wall Street bonus season unlike any other, banks are shrinking bonuses and using novel payments to deflect public hostility.",0.0
2008-12-18 21:11:12+00:00,"Money benchmarks reached soaring heights and scraping lows in 2008, a year whose convulsions few saw coming.",-0.785642
2008-12-19 02:08:33+00:00,Some wonder if former S.E.C. official Eric Swanson’s marriage to Bernard L. Madoff’s niece slowed a federal investigation.,0.0
2008-12-19 02:54:41+00:00,A 1997 change that ended the capital gains tax on home sales was a new incentive to plow money into real estate.,0.360992
2008-12-19 04:51:29+00:00,An annual Christmas ritual that I cannot quite forgo — a guilty pleasure on paper.,-0.928398
2008-12-19 05:00:00+00:00,Determining accurate prices for art going on the auction block is particularly tricky these days.,-0.483688
2008-12-19 05:01:32+00:00,"Flying yesterday in Le Mans, France, Wilbur Wright set new aeroplane records for time and altitude, as he flew for 1 hour 53 minutes and 59 seconds in the morning and, in a later flight, reached an altitude of 360 feet. The previous records, both ...",0.0
2008-12-19 14:59:59+00:00,"Shares rose after President Bush announced government loans for G.M. and Chrysler, but then gave back most of their gains, ending mixed.",0.443333
2008-12-19 15:58:04+00:00,"Sales are weak, but co-op boards aren’t loosening up. They are pulling up the drawbridge. Buyers with large stock portfolios are now frowned upon. As for year-end bonus buyers: Forget it.",-0.992196
2008-12-19 16:04:11+00:00,The deal would create one of the world’s biggest electronics companies and allow Panasonic to add Sanyo’s strengths in green energy to its sprawling product lineup.,0.892129
2008-12-19 19:46:48+00:00,"These Stocks Suffered, But They Still Look Bigger",-0.867759
2008-12-19 20:07:18+00:00,Even some tax experts are scratching their heads about how best to approach your 2008 tax bill.,0.6463
2008-12-19 20:25:12+00:00,"In Westchester, Main Street merchants turn to sidewalk sales and monthly events to drum up business.",0.0
2008-12-19 20:36:15+00:00,"Across the region, business support groups have been swamped with the newly unemployed.",-0.924195
2008-12-19 20:50:23+00:00,Street-style photoblogs offer a new way of presenting fashion.,0.720247
2008-12-19 22:43:58+00:00,"Burned by their banks, more people seeking help with budgeting, saving and investing are finding help online.",0.682303
2008-12-20 01:14:14+00:00,"Jeffrey A. Joerres, chief executive of Manpower, spoke about the global employment outlook for a wide range of industries.",0.0
2008-12-20 01:49:28+00:00,"Bill Clinton may well be a stupendous fund-raiser, but he also benefited from a global boom in commodities and hedge funds that now seems to be over.",0.732609
2008-12-20 02:04:29+00:00,"Planned changes at G.M. and Chrysler are necessary in the short term, but they offer few fresh ideas, and no company can keep cutting its way to prosperity.",0.599676
2008-12-20 02:10:28+00:00,"As the retailing landscape deteriorates, niche chains that cater to teenagers and young adults are finding success.",0.869327
2008-12-20 02:19:33+00:00,"Bernard L. Madoff’s fraud, the first worldwide Ponzi scheme, lasted longer, reached wider and cut deeper than anything like it in history.",-0.864388
2008-12-20 05:47:29+00:00,"In Mumbai, the talk is about America and its headlong rush into the subprime lending, and the disaster that ensued.",-0.900267
2008-12-20 15:49:11+00:00,"When greed trumps lust, and fraud is more fascinating than infidelity, it’s safe to say that the recession has arrived.",-0.656268
2008-12-20 18:10:29+00:00,"Not many of us can remember Christmas in 1929. But this isn’t the first dour holiday season over the years, and isn’t likely to be the last.",-0.954751
2008-12-20 19:24:59+00:00,"Suddenly, the movies of the Great Depression seem to touch a nerve.",-0.828196
2008-12-20 20:01:06+00:00,CNN’s new less cluttered look is a tacit rejection of the information overload that has typified television news for much of this decade.,-0.78291
2008-12-20 21:36:05+00:00,"President Bush, who vowed to spread the dream of homeownership, is leaving office amid a downturn rooted in the housing sector he so ardently championed.",-0.603958
2008-12-20 21:40:45+00:00,The reductions in matching contributions put a new strain on America’s tattered safety net as workers watch their retirement accounts fall with the stock market.,-0.916684
2008-12-20 22:40:46+00:00,"Corruption helped to build Siemens, but also cost it $1.6 billion, the largest fine for bribery in modern corporate history.",0.852981
2008-12-20 22:56:53+00:00,"The people of Emeryville, Calif. are feeling the pain of this disappointing holiday shopping season more acutely than most.",-0.980401
2008-12-20 23:33:42+00:00,Why isn’t the Treasury Department spending the $700 billion bailout to rescue mortgages?,-0.956112
2008-12-21 00:49:42+00:00,"It may be necessary to sock away more money, if the goal is to return to even in the next couple of years.",0.504963
2008-12-21 05:02:49+00:00,"Looking at some of the Web start-ups that help people budget, save and invest their money.",0.446572
2008-12-22 01:00:12+00:00,"Economic events for the week of Dec. 22, 2008.",0.0
2008-12-22 02:43:28+00:00,Fairfield Greenwich Group took over $500 million in fees from money it placed with Bernard L. Madoff’s fund.,0.0
2008-12-22 04:33:59+00:00,"For cable news viewers who are suffering from information saturation, last week offered relief.",-0.921368
2008-12-22 11:30:49+00:00,Could the Pension Benefit Guaranty Corporation — the quasi-governmental organization that insures companies’ pension funds — be in line for the next big government bailout?,0.0
2008-12-22 13:17:30+00:00,Could the Pension Benefit Guaranty Corporation -- the quasi-governmental organization that insures companies' pension funds -- be in line for the next big government bailout?.,0.608468
2008-12-22 14:29:29+00:00,Wall Street markets fell sharply after Toyota said it expected to post its first operating loss in more than 70 years.,-0.918075
2008-12-22 16:13:34+00:00,A new entry into the electronic book category priced cheaper than those from Sony and Amazon.,0.0
2008-12-22 21:25:17+00:00,"Amid concerns elsewhere about salt shortages, agencies in the New York metropolitan region are bracing to deal with record prices for road salt.",-0.700917
2008-12-22 23:10:19+00:00,"A look into the lab of Dr. Steven Chu, who President-elect Barack Obama has named the next energy secretary.",0.0
2008-12-23 01:51:01+00:00,"As the bank faces a sharp slowdown in the emerging markets where it earns the bulk of its profit, many investors are questioning HSBC’s ability to maintain its exalted standing.",0.739729
2008-12-23 02:01:00+00:00,"Though less vulnerable today that during the Asian financial crisis of the 1990s, Indonesia is planning a stimulus package to endure the global recession.",-0.913739
2008-12-23 03:06:03+00:00,"A boom in sales of crafts and related supplies contrasts with poor results for traditional retailers, like electronics retailers and department stores.",0.384415
2008-12-23 13:44:37+00:00,The plunging home sales and housing prices are the latest indication that America’s battered housing market will continue to struggle in the deteriorating economy.,-0.960865
2008-12-23 15:09:17+00:00,"The median prices for houses posted their steepest monthly drop in four decades, according to reports released Tuesday.",0.0
2008-12-23 19:28:06+00:00,"Thanks in part to the popularity of Amazon.com’s wireless Kindle device, the e-book has started to take hold.",0.0
2008-12-23 22:51:19+00:00,Tips on navigating college in the recession.,0.0
2008-12-24 04:01:18+00:00,"A record number of mergers and acquisitions, worth nearly $1 trillion, were pulled so far this year, according to Dealogic.",0.252692
2008-12-24 13:48:06+00:00,"Tumbling gasoline prices gave consumers more purchasing power and led to a rise in real consumer spending last month, the government reported.",-0.703451
2008-12-24 15:26:50+00:00,"Going into 2009, there are dozens of stock sales stuck in a kind of I.P.O. limbo, not having been withdrawn but also unlikely to proceed until global markets stop convulsing.",-0.971364
2008-12-24 17:51:30+00:00,"With the markets winding up early for the Christmas holiday, we thought this poem was a fitting way to close out Wall Street's grueling year. The verse is by Vincent Indelicato, a freelance writer, with a big nod to Clement Clarke Moore. 'Twas the...",0.884724
2008-12-24 20:34:00+00:00,"Seven months ago, the very rich were lining up for the ultimate status symbol, but that was another era.",0.819616
2008-12-25 01:27:26+00:00,"As the investigation into Bernard L. Madoff’s money management business intensifies, efforts are under way to sell quickly the trading unit, which was once the heart of Mr. Madoff’s operations.",-0.534171
2008-12-25 02:02:32+00:00,"Herbert and Marion Sandler, long viewed as model citizens of the mortgage industry, have been swept into the debate over who is to blame.",-0.903548
2008-12-25 02:09:10+00:00,"U.S. officials are bringing far fewer prosecutions as a result of fraudulent stock schemes than they did eight years ago, raising questions about lax oversight.",-0.939629
2008-12-25 02:20:44+00:00,"FriendFinder, which owns Penthouse magazine, is trying to sell up to $460 million in stock to investors in one of the most challenging markets ever for initial public offerings.",0.615686
2008-12-25 02:53:13+00:00,The grandson of the singing governess made famous by “The Sound of Music” is taking over the family legacy.,0.0
2008-12-25 16:35:02+00:00,"As the stock market and the economy slide, one couple searches to find a little taste of Rome, Italy, in Rome, N.Y. ",-0.41996
2008-12-25 18:27:56+00:00,Thin cracks could be detected last week in the steely calm fronts that auctioneers put up during sales.,-0.528732
2008-12-25 19:20:58+00:00,Michael Lewis collects journalism on the past 20 years of market madness — and finds a pattern.,0.690316
2008-12-25 19:28:17+00:00,Niall Ferguson argues that finance has weighed heavily on the outcome of history’s big events.,0.0
2008-12-25 23:00:33+00:00,"Today many editorials and news reports celebrate Christmas. On the editorial page, an article delights in the prosperity that markets achieved in 1908, and a letter tells how an inventive “orphan family of boys and girls” used their ingenuity to c...",0.935483
2008-12-26 01:20:46+00:00,Chinese institutions are taking advantage of the downturn and focusing on the newly unemployed to upgrade their own staffs.,-0.84642
2008-12-26 01:52:23+00:00,Japanese shipping companies and electronics makers led gains in Asia on speculation falling oil prices would ease fuel costs and encourage consumers to spend more.,0.320795
2008-12-26 01:59:52+00:00,"In response to the global financial crisis, China has increased the number of qualification tests for workers in the financial sector.",-0.494849
2008-12-26 02:51:18+00:00,Argentine entrepreneurs have created a nascent start-up ecosystem with local venture capital funds and angel investors.,0.0
2008-12-26 02:53:03+00:00,Seven tales of financial wheezes people thought were a good idea during the preceding bull market.,0.518379
2008-12-26 13:39:16+00:00,"Americans looking for post-Christmas discounts returned to the malls, and a new report confirmed retailers’ fears about a dismal holiday season.",-0.862573
2008-12-26 16:00:43+00:00,"With a few bumps along the way, two presidents are on a path that will lead them to the transfer of power on Jan. 20, 2009.",0.539663
2008-12-26 19:57:08+00:00,A card a hedge fund manager reportedly sent out this year.,0.0
2008-12-26 19:57:08+00:00,A card a hedge fund manager reportedly sent out this year.,0.0
2008-12-26 21:22:09+00:00,"Architecturally as well as historically, Union Square Park and its environs are eclectic.",0.676517
2008-12-26 23:13:58+00:00,"To collectors, the inability of Apple and EMI to get new versions of the Fab Four’s music onto the market is a symbol of how pathetic the record business has become.",-0.632152
2008-12-26 23:36:55+00:00,"James S. Turley , chairman and chief executive of the auditing firm Ernst & Young, discusses the management of the Troubled Asset Relief Program (TARP).",0.0
2008-12-27 00:19:31+00:00,Older investors should check that their bond investments are what they thought they were -- and that they fit their tolerance for risk.,0.242072
2008-12-27 02:00:49+00:00,A little delegation from a major investment bank said a money manager of stupendous acumen never lost money.,0.758936
2008-12-27 03:36:00+00:00,"If Barack Obama wants better relations with Russia, he should start by cutting back on the belligerent talk and invite the Russians to high-level discussions.",-0.770065
2008-12-27 03:36:10+00:00,Ponzi schemes are among the oldest in the books. They have been practiced by hundreds of scammers across the world. And they usually end badly.,-0.846637
2008-12-27 04:07:04+00:00,"In Central Falls, R.I., a mostly Latino city, few realized that a jail held hundreds of people caught in the nation’s crackdown on illegal immigration.",-0.920675
2008-12-27 04:37:46+00:00,"Employees of the Stella D’Oro Biscuit Factory protested what they said were efforts by the owners to cut wages, pensions and holiday and vacation time.",0.0
2008-12-27 04:58:31+00:00,"Deep debt, including Howard Stern’s $500 million contract, is causing Sirius XM Radio big worries despite growing revenue and subscriptions.",-0.649354
2008-12-27 05:00:33+00:00,There is plenty of precedent for the credit crisis of the last 18 months -- and for its profound effects on the stock and bond markets.,0.420179
2008-12-27 17:17:46+00:00,The future seems a distant concern now. But Washington is spending as we once did.,-0.61598
2008-12-27 19:25:24+00:00,Washington Mutual stands out as a singularly brazen case of lax lending in a financial landscape littered with wreckage.,-0.846837
2008-12-29 00:24:09+00:00,"The fact is, when people lose their jobs, buy cheaper goods and default on their loans, someone has to do the dirty work — and those companies can get well paid for doing it.",-0.898163
2008-12-29 00:38:23+00:00,The global recession is re-exposing fissures in United States-China relations that Treasury Secretary Henry M. Paulson Jr. spent more than two years smoothing over.,-0.813512
2008-12-29 05:04:54+00:00,Michael Madigan at Chelsea Technologies helps set up home offices for newly out-of-work hedge funders.,0.952607
2008-12-29 09:31:23+00:00,"Stocks fell in light trading and oil prices settled above $40 a barrel as Israeli forces continued their offensive in Gaza, raising fears about the global oil supply.",-0.913744
